RDO:;RDO NO. 34 - PACO - PANDACAN - STA. ANA;;;(FORMERLY RDO NO.  25  -  SOUTH MANILA);
SHELL DEPOT;;I;3,700.00;;
BARANGAY:;BARANGAY  837 ZONE  91;;;;
ALLEY 5;CERTIZA-JESUS EXT;RR;2,000.00;;
ALLEY 6;END-JESUS EXT;RR;2,000.00;;
ALLEY 7;CERTIZA-JESUS EXT;RR;2,000.00;;
ALLEY 8;ALLLEY T-L DELA PAZ;RR;2,000.00;;
CERTIZA;CERTIZA-JESUS EXT;RR;2,000.00;;
JESUS EXTENSION;STO NINO-LORENZO PAZ;RR;2,500.00;;
NOBLE;JESUS EXT-L DELA PAZ;RR;2,200.00;;
OBRERO ROAD 1;JESUS EXT-L DELA PAZ;RR;2,200.00;;
ST JOSEPH;JESUS EXT-L DELA PAZ;RR;2,200.00;;
STA MARIA;END-JESUS EXT;RR;2,200.00;;
BARANGAY:;BARANGAY  838 ZONE  91;;;;
RAMOS CONST COMPOUND;;I;3,200.00;;
BARANGAY:;BARANGAY  839 ZONE  91;;;;
BEATA;RAILROAD-CERTEZA;RR;2,400.00;;
CERTEZA;L DELA PAZ-BEATA;RR;2,200.00;;
LORENZO DELA PAZ;STO NINO-PASIG LINE;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  840 ZONE  91;;;;
BARRETO;STO NINO-L DELA PAZ;RR;2,200.00;;
CERTEZA;JESUS EXT-L DELA PAZ;RR;2,200.00;;
JESUS EXT;STO NINO-CERTIZA;RR;2,500.00;;
LORENZO DELA PAZ;STO NINO-CERTIZA;RR;2,200.00;;
ROAD 1;BARRETO-CERTIZA;RR;2,000.00;;
ROAD 2;BARRETO-CERTIZA;RR;2,000.00;;
ROAD 3;BARRETO-CERTIZA;RR;2,000.00;;
ROAD 4;BARRETO-CERTIZA;RR;2,000.00;;
ROAD 5;BARRETO-CERTIZA;RR;2,000.00;;
BARANGAY:;BARANGAY  841 ZONE  92;;;;
ZAMORA;ILANG-ILANG-END;RR;3,050.00;;
ZAMORA;ILANG-ILANG-END;RC;20,000.00;;
BARANGAY:;BARANGAY  842 ZONE  92;;;;
P QUIRINO AVENUE;ODIOSO-ZAMORA;CR;12,000.00;;
ZAMORA;END-P QUIRINO AVE;RR;3,400.00;;
ZAMORA;END-P QUIRINO AVE;RC;20,000.00;;
ALL OTHER STREETS;MARKET SITE;GP;3,600.00;;
ALL OTHER STREETS;MARKET SITE;CR;12,000.00;;
ALL OTHER STREETS;MARKET SITE;RR;3,400.00;;
ALL OTHER STREETS;MARKET SITE;RC;20,000.00;;
BARANGAY:;BARANGAY  843 ZONE  92;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  844 ZONE  92;;;;
PRES QUIRINO AVE;ODIOSO-EXT PANDACAN;CR;12,000.00;;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;CR;12,000.00;;
BARANGAY:;BARANGAY  845 ZONE  92;;;;
P QUIRINO AVE;SAMPAGUITA-PANDACAN;CR;12,000.00;;
ZAMORA;P QUIRINO-END;RR;3,400.00;;
ZAMORA;P QUIRINO-END;RC;20,000.00;;
ALL OTHER STREETS;;CR;12,000.00;;
ALL OTHER STREETS;;RR;3,400.00;;
ALL OTHER STREETS;;RC;20,000.00;;
BARANGAY:;BARANGAY  846 ZONE  92;;;;
HILUM;HILUM-EST PANDACAN;RR;1,850.00;;
P QUIRINO;END-HILUM;CR;12,000.00;;
ZAMORA;END-HILUM;RR;3,400.00;;
ZAMORA;;RC;20,000.00;;
BARANGAY:;BARANGAY  847 ZONE  92;;;;
ARCILAS;T SAN LUIS-NARCISO;RR;2,200.00;;
BEATA;T SAN LUIS-NARCISO;RR;2,400.00;;
CENTRAL;EST PANDACAN-ROSARIO;RR;2,200.00;;
HILUM;PANDACAN-SAN LUIS;RR;2,200.00;;
INDUSTRIA;CENTRAL-HILUM;RR;2,200.00;;
KAHILUM;HILUM;RR;2,200.00;;
LABORES;CENTRAL-HILUM;RR;2,200.00;;
LOZADA;T SAN LLUIS-NARCISO;RR;2,200.00;;
NARCISO;CENTRAL-HILUM;RR;2,200.00;;
ROSARIO;CENTRAL-VICTORINO;RR;2,200.00;;
TEODORO SAN LUIS;CENTRAL-HILUM;RR;2,400.00;;
VICTORINO;T SAN LUIS-ROSARIO;RR;2,200.00;;
BARANGAY:;BARANGAY  848 ZONE  92;;;;
BEATA;;RR;2,400.00;;
BONUS;T SAN LUIS-NARCISO;RR;2,200.00;;
CENTRAL;ROSARIO-EST PANDACAN;RR;2,200.00;;
INDUSTRIA;CENTRAL-JESUS;RR;2,200.00;;
JESUS;EST PANDACAN-BEATA;RR;2,700.00;;
LABORES;CENTRAL-JESUS;RR;2,200.00;;
LOPEZ;T SAN LUIS-INDUSTRIA;RR;2,200.00;;
MANALO;FRANCISCO-NARCISO;RR;2,200.00;;
NARCISO;CENTRAL-JESUS;RR;2,200.00;;
ROSARIO INT;CENTRAL-PALUMPONG;RR;2,200.00;;
TEODORO SAN LUIS;CENTRAL-JESUS;RR;2,400.00;;
TERCIUS;T SAN LUIIS-NARCISO;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  849 ZONE  93;;;;
CARLOS;ILANG ILANG-END;RR;2,200.00;;
ILANG ILANG;END-CARLOS;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  850 ZONE  93;;;;
DAPO;ILANG ILANG-END;RR;2,200.00;;
ILANG ILANG;END-ZAMORA;RR;2,200.00;;
ZAMORA;ILANG ILANG-END;RR;3,050.00;;
ZAMORA;ILANG ILANG-END;RC;20,000.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;RC;20,000.00;;
BARANGAY:;BARANGAY  851 ZONE  93;;;;
ILANG ILANG;ZAMORA-CARLOS;RR;2,200.00;;
ZAMORA;PANDACAN-ILANG ILANG;RR;3,050.00;;
ZAMORA;PANDACAN-ILANG ILANG;RC;20,000.00;;
BARANGAY:;BARANGAY  852 ZONE  93;;;;
CARLOS;ILANG ILANG-END;RR;2,200.00;;
P QUIRINO AVE;ILANG ILANG-END;CR;12,000.00;;
SQUATTERS AREA;;RR;1,600.00;;
BARANGAY:;BARANGAY  853 ZONE  93;;;;
P QUIRINO;;CR;12,000.00;;
P QUIRINO;DEPRESSED AREA;RR;6,000.00;;
BARANGAY:;BARANGAY  854 ZONE  93;;;;
ILANG ILANG;;RR;2,200.00;;
SQUATTERS AREA;DEPRESSED AREA;RR;1,700.00;;
BARANGAY:;BARANGAY  855 ZONE  93;;;;
CANDIDA;E CARLOS-END;RR;2,200.00;;
CARLOS;P QUIRINO-LABORES;RR;2,200.00;;
E CARLOS;P QUIRINO-LABORES;RR;2,200.00;;
EUSEBIO;E CARLOS-END;RR;2,200.00;;
LABORES EXT;CARLOS-RAILROAD;RR;2,200.00;;
P QUIRINO;CARLOS-RAILROAD;CR;12,000.00;;
SAN JOSE;P QUIRINO-RAILROAD;RR;2,200.00;;
ZAMORA;END-P QUIRINO;RR;4,500.00;;
ZAMORA;END-P QUIRINO;RC;20,000.00;;
BARANGAY:;BARANGAY  856 ZONE  93;;;;
CANDIDA;P QUIRINO-LABORES;RR;2,200.00;;
CARLOS;P QUIRINO-LABORES;RR;2,200.00;;
EUSEBIO;;RR;2,200.00;;
LABORES EST;HILUM-CARLOS;RR;2,200.00;;
P QUIRINO;CARLOS-SAMPAGUITA;CR;12,000.00;;
PARADISE;P QUIRINO-LABORES;RR;2,500.00;;
SAMPAGUITA;ZAMORA-END;RR;2,200.00;;
ZAMORA;SAMPAGUITA-HILUM;RR;3,400.00;;
ZAMORA;SAMPAGUITA-HILUM;RC;20,000.00;;
BARANGAY:;BARANGAY  857 ZONE  93;;;;
P QUIRINO;CARLOS-RAILROAD;CR;12,000.00;;
BARANGAY:;BARANGAY  858 ZONE  93;;;;
ADONIS;KAHILUM-LABORES;RR;2,500.00;;
FLERIDA;LABORES EXT-KAHILUM;RR;2,200.00;;
HILUM;LABORES-KAHILUM;RR;2,200.00;;
KAHILUM;HILUM-FLERIDA;RR;2,200.00;;
KAINGAN;LABORES EXT-KAHILUM;RR;2,200.00;;
LABORES;RAILROAD-HILUM;RR;2,200.00;;
BARANGAY:;BARANGAY  859 ZONE  93;;;;
ADONIS;KAHILUM-MENANDRO;RR;2,500.00;;
BALAGTAS;FLERIDA-MENANDRO;RR;2,200.00;;
FLERIDA;KAHILUM-MENANDRO;RR;2,200.00;;
KAHILUM;FLERIDA-RAILROAD;RR;2,200.00;;
MENANDRO;FLERIDA-RAILROAD;RR;2,200.00;;
BARANGAY:;BARANGAY  860 ZONE  93;;;;
GEN OSMALIC;END-P FLORESCA;RR;2,200.00;;
LAURA;MENANDRO-P FLORESCA;RR;2,200.00;;
P FLORESCA;LAURA-EST PADACAN;RR;2,200.00;;
PALUMPONG;END-P FLORESCA;RR;2,700.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  861 ZONE  94;;;;
ALADIN;GEN OSMALIC-END;RR;2,200.00;;
BALAGTAS;PALUMPONG-P FLORESCA;RR;2,200.00;;
GEN OSMALIC;END-BALAGTAS;RR;2,200.00;;
MIRAMOL;END-BALAGTAS;RR;2,200.00;;
PALUMPONG;BALAGTAS-END;RR;2,700.00;;
P FLORESCA;BALAGTAS-END;RR;2,200.00;;
BARANGAY:;BARANGAY  862 ZONE  94;;;;
ADOLFO;MENANDRO-ADONIS;RR;2,200.00;;
ADONIS;MENANDRO-LINCEO;RR;2,500.00;;
FLERIDA;MENANDRO-PALUMPONG;RR;2,200.00;;
LAURA;P FLORESCA-MENANDRO;RR;2,400.00;;
LINCEO;MENANDRO-PALUMPONG;RR;2,200.00;;
MENANDRO;FLERIDA-LAURA;RR;2,200.00;;
PALUMPONG;FLERIDA-P FLORESCA;RR;2,700.00;;
BARANGAY:;BARANGAY  863 ZONE  94;;;;
ANTENOR;BALAGTAS-FLERIDA;RR;2,200.00;;
BALAGTAS;FLERIDA-PALUMPONG;RR;2,200.00;;
FEBO;BALAGTAS-FLERIDA;RR;2,200.00;;
FLERIDA;FLERIDA-PALUMPONG;RR;2,200.00;;
FLORANTE;BALAGTAS-FLERIDA;RR;2,200.00;;
PALUMPONG;BALAGTAS-FLERIDA;RR;2,700.00;;
SIGNET;BALAGTAS-FLERIDA;RR;2,200.00;;
ALL OTHER STREETS;BALAGTAS-FLERIDA;RR;2,200.00;;
BARANGAY:;BARANGAY  864 ZONE  94;;;;
DR. M L CARREON;RAILROAD-END;RR;5,100.00;;
TOMAS CLAUDIO;END-DR. M L CARREON;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  865 ZONE  94;;;;
MOBIL PHIL CPD;;I;5,700.00;;
TOMAS CLAUDIO;DR. CARREON-STO NINO;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;I;5,700.00;;
BARANGAY:;BARANGAY  866 ZONE  95;;;;
CARMEL;DR. CARREON-PANDACAN;RR;2,200.00;;
DR. M L CARREON;END-CARMEL;RR;5,100.00;;
ICK;PANDACAN-DR. CARREON;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  867 ZONE  95;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  868 ZONE  95;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  869 ZONE  95;;;;
AMPARO;FELIX-DR M CARREON;RR;2,200.00;;
BO. KAPANGPANGAN;EST GALLINA-P GIL;RR;2,200.00;;
CARMEL;EST DE PANDACAN-END;RR;2,200.00;;
DR. M. L. CARREON;CARMEL-P GIL;RR;5,100.00;;
HOLLYWOOD;FELIX-DR M CARREON;RR;2,200.00;;
M DELAS ALAS;FELIX-DR M CARREON;RR;2,200.00;;
P GIL;DR. M L CARREON-GALLINA;RR;10,000.00;;
P GIL;DR. M L CARREON-GALLINA;CR;20,000.00;;
RENAISSANCE;FELIX-DR M CARREON;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  870 ZONE  95;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  871 ZONE  95;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  872 ZONE  95;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  873 ZONE  96;;;;
CALDERON;P GIL-BAYANI;RR;2,700.00;;
JOSE SYQUIA;ROTONDA-MEDEL;RR;3,400.00;;
JOSE SYQUIA;ROTONDA-CALDERON;RR;3,400.00;;
KASARINLAN;ROXAS-CALDERON;RR;2,200.00;;
LA TORRE;ROXAS-CALDERON;RR;2,400.00;;
LEYBA;ROXAS-CALDERON;RR;2,400.00;;
M ROXAS;BAYANI-ROTONDA;RR;2,700.00;;
M ROXAS;P GIL-ROTONDA;CR;9,400.00;;
MEDEL;SOSE SYQUIA-P GIL;RR;2,400.00;;
P GIL;MEDEL-STA ANA CHURCH;RR;10,000.00;;
P GIL;MEDEL-STA ANA CHURCH;CR;20,000.00;;
VISTA;P GIL-SUTER;RR;2,400.00;;
BARANGAY:;BARANGAY  874 ZONE  96;;;;
ABRA;CAGAYAN-MEDEL;RR;2,200.00;;
CAGAYAN;J SYQUIA-GARRIDO;RR;2,200.00;;
DELA ROSA;TEJERON-MEDEL;RR;2,200.00;;
GARRIDO;TEJERON-MEDEL;RR;2,200.00;;
JOSE SYQUIA;TEJERON-MEDEL;RR;3,400.00;;
MABUHAY;TEJERON-MEDEL;RR;2,200.00;;
MEDEL;J SYQUIA-GARRIDO;RR;2,200.00;;
REVELIN;TEJERON-MEDEL;RR;2,400.00;;
TEJERON;GARRIDO-J SYQUIA;RR;4,050.00;;
TEJERON;TEJERON-MEDEL;RR;2,850.00;;
ZAMORA;TEJERON-MEDEL;RC;20,000.00;;
BARANGAY:;BARANGAY  875 ZONE  96;;;;
GARRIDO;M ROXAS-MEDEL;RR;2,200.00;;
JOSE SYQUIA;MEDEL-ROTONDA;RR;3,400.00;;
M ROXAS;ROTONDA-GARRIDO;RR;7,200.00;;
MABUHAY;MEDEL-M ROXAS;RR;2,200.00;;
MEDEL;GARRIDO-SYQUIA;RR;2,400.00;;
REVELIN;MEDEL-M ROXAS;RR;2,400.00;;
ZAMORA;MEDEL-M ROXAS;RR;2,850.00;;
ZAMORA;MEDEL-M ROXAS;RC;20,000.00;;
BARANGAY:;BARANGAY  876 ZONE  96;;;;
P GIL;VENUS-STA ANA SITE;RR;4,750.00;;
P GIL;VENUS-STA ANA SITE;RC;7,000.00;;
VENUS;P GIL-PASIG RIVER;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;RC;20,000.00;;
BARANGAY:;BARANGAY  877 ZONE  96;;;;
BO. BANTING;P GIL-SUTER;RR;2,400.00;;
MAYON;MEDEL-END;RR;2,700.00;;
MEDEL;P GIL-MAYON;RR;2,400.00;;
P GIL;TEJERON-MEDEL;RR;4,750.00;;
SUTER;TEJERON-MEDEL;RR;2,700.00;;
TEJERON;CONG FRANCISCO-P GIL;RR;4,050.00;;
ALL OTHER STREETS;;RR;2,400.00;;
BARANGAY:;BARANGAY  878 ZONE  96;;;;
JOSE SYQUIA;TEJERON-MEDEL;RR;3,400.00;;
MAYON;MEDEL-END;RR;2,700.00;;
MEDEL;MAYON-J SYQUIA;RR;2,400.00;;
PACO ROMAN;TEJERON-CAGAYAN;RR;2,400.00;;
PACO ROMAN;CAGAYAN-MEDEL;RR;2,400.00;;
TEJERON;FRANCISCO-SYQUIA;RR;4,050.00;;
BARANGAY:;BARANGAY  879 ZONE  96;;;;
CALDERON;NEW PANADEROS-P GIL;RR;2,700.00;;
EMBARCADERO;PATERNO-N PANADEROS;RR;2,200.00;;
P GIL;STA ANA MKT-CHURCH;RR;10,000.00;;
P GIL;STA ANA MKT-CHURCH;CR;20,000.00;;
PATERNO;PASIG RIVER-PANADERO;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;7,200.00;;
BARANGAY:;BARANGAY  880 ZONE  96;;;;
DELAS ALAS;DR. CARREON-P GIL;RR;2,200.00;;
P GIL;BO. BANTING-VENUS;RR;10,000.00;;
P GIL;BO. BANTING-VENUS;CR;20,000.00;;
RENAISSANCE;DR. CARREON-P GIL;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;10,000.00;;
BARANGAY:;BARANGAY  881 ZONE  97;;;;
CAGAYAN;GARRIDO-R DEL PAN;RR;2,200.00;;
CN 6;DEL PILAR-R DEL PAN;RR;2,050.00;;
CN 7;DEL PILAR-R DEL PAN;RR;2,050.00;;
CN 8;GARRIDO-R DEL PAN;RR;2,050.00;;
DEL PILAR;CAGAYAN-M ROXAS;RR;2,200.00;;
GARRIDO;TEJERON-M ROXAS;RR;2,200.00;;
M ROXAS;GARRIDO-R DEL PAN;RR;3,050.00;;
MEDEL;GARRIDO-R DEL PAN;RR;2,200.00;;
RAFAEL DEL PAN;M ROXAS-TEJERON;RR;3,050.00;;
TEJERON;GARRIDO-R DEL PAN;RR;4,050.00;;
CN 9;R DEL PAN-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
CN 10;R DEL PAN-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  882 ZONE  97;;;;
BAYANI;CALDERON-NUNEZ;RR;2,200.00;;
CALDERON;CALDERON-NUNEZ;RR;2,700.00;;
CN 3;DEL PILAR-R DEL PAN;RR;1,900.00;;
CN 4;DEL PILAR-R DEL PAN;RR;1,900.00;;
CN 5;DEL PILAR-R DEL PAN;RR;1,900.00;;
DEL PILAR;M ROXAS-NUNEZ;RR;2,200.00;;
M ROXAS;BAYANI-R DEL PAN;RR;2,700.00;;
NUNEZ;BAYANI-R DEL PAN;RR;2,200.00;;
RAFAEL DEL PAN;CALDERON-M ROXAS;RR;3,750.00;;
ALL OTHER STREETS;;RR;1,900.00;;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  883 ZONE  97;;;;
BAYANI;CALDERON-nunez;RR;2,200.00;;
CALDERON;BAYANI-J SYQUIA;RR;2,700.00;;
CN 1;HAVANA-PASIG RIVER;RR;2,200.00;;
CN 2;HAVANA-PASIG RIVER;RR;2,200.00;;
HAVANA;J SYQUIA-R DEL PAN;RR;2,200.00;;
JOSE SYQUIA;CALDERON-HAVANA;RR;3,400.00;;
LASARINLAN;CALDERON-HAVANA;RR;2,200.00;;
NUNEZ;R DEL PAN-BAYANI;RR;2,200.00;;
RAFAEL DEL PAN;NUNEZ-PASIGRIVER;RR;3,050.00;;
STA CLARA;HAVANA-PASIG RIVER;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  884 ZONE  97;;;;
CALDERON;J SYQUIA-LAMAYAN;RR;2,700.00;;
HAVANA;CALDERON-J SYQUIA;RR;2,200.00;;
ISABEL;HAVANA-END;RR;2,200.00;;
JOSE SYQUIA;END-CALDERON;RR;3,400.00;;
LAMAYAN;CALDERON-STA CLARA;RR;2,200.00;;
LEYBA EXTN;CALDERON-END;RR;2,200.00;;
NUNEZ;HAVANA-J SYQUIA;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  885 ZONE  98;;;;
EMBARCADERO;NEW PANADEROS-P GIL;RR;2,000.00;;
LAMAYAN;PLAZA HUGO-END;RR;3,200.00;;
NEW PANADEROS;EMBARCADERO-END;RR;2,700.00;;
SILANG;STA ANA CHURCH-END;RR;2,200.00;;
STA CLARA;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  886 ZONE  98;;;;
AZUCENA;;RR;2,200.00;;
LAMAYAN;;RR;2,200.00;;
NEW PANADEROS;END-AZUCENA;RR;3,050.00;;
SILANG;END-AZUCENA;RR;2,200.00;;
STA CLARA;;RR;2,200.00;;
TUPAZ;END-AZUCENA;RR;2,200.00;;
BARANGAY:;BARANGAY  887 ZONE  98;;;;
AZUCENA;TUPAZ-LAMAYAN;RR;2,200.00;;
LAMAYAN;TUPAZ;RR;2,500.00;;
TUPAZ;AZUCENA-LAMAYAN;RR;2,200.00;;
BARANGAY:;BARANGAY  888 ZONE  98;;;;
NEW PANADEROS;AZUCENA-LAMAYAN;RR;3,050.00;;
TUPAZ;AZUCENA-LAMAYAN;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  889 ZONE  98;;;;
NEW PANADEROS;EMBARCADERO-END;RR;2,700.00;;
OLD PANADEROS;CALDERON-STA CLARA;RR;2,500.00;;
PATINIO;PASIG RIVER-PANADERO;RR;2,200.00;;
STA CLARA;CALDERON-STA CLARA;RR;2,500.00;;
CLADERON-STA CLARA;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  890 ZONE  98;;;;
NEW PANADEROS;LAMAYAN;RR;3,050.00;;
OLD PANADEROS;LAMAYAN;RR;2,500.00;;
OLD PANADEROS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;RR;2,500.00;;
BARANGAY:;BARANGAY  891 ZONE  98;;;;
NEW PANADEROS;LAMAYAN-PASIG RIVER;RR;3,050.00;;
NEW PANADEROS-LAMAYAN;PANADEROS-LAMAYAN;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
OLD PANADEROS;LAMAYAN-PASIG RIVER;RR;2,500.00;;
BARANGAY:;BARANGAY  892 ZONE  99;;;;
MARTINEZ;NEW PANADEROS-BDRY;RR;2,200.00;;
NEW PANADEROS-BDRY;LAMBINGAN-BAUTISTA;RR;3,500.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  893 ZONE  99;;;;
KALENTONG;;RR;2,200.00;;
SAN ROQUE;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  894 ZONE  99;;;;
A BAUTISTA;;RR;2,200.00;;
A BAUTISTA;;I;3,700.00;;
A BAUTISTA;;CR;3,400.00;;
BARANGAY:;BARANGAY  895 ZONE  99;;;;
KALENTONG;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  896 ZONE  99;;;;
A BAUTISTA;;RR;2,200.00;;
A BAUTISTA;;I;3,700.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;I;3,700.00;;
BARANGAY:;BARANGAY  898 ZONE  100;;;;
A BAUTISTA;;RR;2,500.00;;
A BAUTISTA;;I;4,940.00;;
BITUIN;;RR;2,200.00;;
KUMPOL;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;I;4,940.00;;
BARANGAY:;BARANGAY  900 ZONE  100;;;;
A BAUTISTA;;CR;3,400.00;;
A BAUTISTA;;I;4,900.00;;
ALL OTHER STREETS;;RR;2,500.00;;
ALL OTHER STREETS;;CR;3,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
BARANGAY:;BARANGAY  901 ZONE  100;;;;
POSADAS JR;;CR;3,400.00;;
POSADAS JR;;I;4,900.00;;
TENEMENT HOUSES;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;3,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
BARANGAY:;BARANGAY  902 ZONE  100;;;;
POSADAS JR;;CR;4,400.00;;
POSADAS JR;;I;4,900.00;;
TENEMENT HOUSES;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;4,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
BARANGAY:;BARANGAY  903 ZONE  100;;;;
POSADAS JR;;CR;4,400.00;;
POSADAS JR;;I;4,900.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;4,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
BARANGAY:;BARANGAY  904 ZONE  100;;;;
DAGUISONAN;;RR;2,200.00;;
POSADAS JR;;CR;4,400.00;;
POSADAS JR;;I;4,900.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;4,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
BARANGAY:;BARANGAY  905 ZONE  100;;;;
POSADAS JR;;CR;4,400.00;;
POSADAS JR;;I;4,900.00;;
ALL OTHER STREETS;;RR;2,500.00;;
ALL OTHER STREETS;;CR;4,400.00;;
ALL OTHER STREETS;;I;4,900.00;;
CONDOMINIUMS AND TOWNHOUSES;;;;;
BAYFRONT TOWER;1642 A. MABINI ST., MALAT;RC;25,000.00;;
BROADWAY INTERNATIONAL PLAZA;1232 U.N. AVE., PACO;RC;25,000.00;;
DON ALFONSO COND.;1108 L GUERRERO ST., ERMI;RC;25,000.00;;
ESTRADA/ROXAS MEDIUM RISE COND.;ESTRADA ST., MALATE;RC;20,000.00;;
EVEKAL TOWNHOMES;PEDRO GIL, PACO;RC;20,000.00;;
METROPOLITAN TOWER;MABINI ST., ERMITA;RC;20,000.00;;
PLAZA DE SAN AGUSTIN;633 GEN LUNA ST., INTRAMU;RC;20,000.00;;
ROYAL PLAZA COND.;REMEDIOS ST., MALATE;RC;20,000.00;;
SEI WA LUXURY TOWER;REMEDIOS ST., MALATE;RC;20,000.00;;
SHIPPING CENTRE COND. ANNEX;ADUANA ST., INTRAMUROS;RC;20,000.00;;
STANFORD TOWER COND;M H DEL PILAR, MALATE;RC;20,000.00;;
THE MANILA ASTRAL TOWER;TAFT AVE. COR. P FAURA, ER;RC;20,000.00;;
THE ORIENT PLAZA;QUIRINO AVE., MALATE;RC;20,000.00;;
UNIVERSITY TOWER;2574 TAFT AVE., MALATE;RC;20,000.00;;
EUROVILLA TOWNHOMES;NEW PANADEROS, STA ANA;RC;20,000.00;;
HOFER TOWNHOMES I;COR LABORES/LOZADA, PANDAC;RC;20,000.00;;
ROYAL GARDEN TOWNHOUSE;SAN ANDRES, MALATE;RC;20,000.00;;
NEW SUBDIVISIONS;;;;;
BOX-OFF NEIGHBORHOOD ASSOCIATION;BAUTISTA ST., STA ANA;RR;3,000.00;;
ESCANADA TENANTS ASSO. SUBD;STA ANA;RR;3,000.00;;
FERNANDO F. ESCARE;PANDACAN;RR;2,200.00;;
ISNARDO G. REYES;NEW PANADEROS, STA ANA;RR;3,000.00;;
PANADEROS HOMEOWNERS ASSOCIATION;OLD PANADEROS;RR;3,000.00;;
TERESITA D. SONTILLANOSA;STA ANA;RR;3,000.00;;
